LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1064,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1065,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1066,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1067,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1068,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1069,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1070,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1071,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1072,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1073,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1074,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1075,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1076,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1077,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1078,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1079,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1080,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1081,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1082,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1083,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1084,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1085,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1086,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1087,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1088,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1089,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1090,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1091,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1092,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1093,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1094,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1095,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,56,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE
1096,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,57,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM
1097,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,58,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY
1098,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,59,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM
1099,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,60,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS
1100,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,61,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT
1101,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,62,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat
1102,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,63,Unloading offline registry hive: <*>GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat
1103,2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],32,Failed to create backup log cab. [HRESULT = <*> - <*>].
1104,2016-09-29,02:03:46,Info,CSI,0000000b CSI Store 3065408 (0x00000000002ec640) initialized,13,CSI Store <*> initialized
1105,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,1,Session: <*> initialized by client <*>
1106,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,1,Session: <*> initialized by client <*>
1107,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1108,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1109,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1110,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1111,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1112,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1113,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1114,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1115,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1116,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1117,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1118,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1119,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1120,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1121,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1122,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1123,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1124,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1125,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1126,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1127,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1128,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1129,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1130,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1131,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1132,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1133,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1134,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1135,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1136,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1137,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1138,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1139,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1140,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1141,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1142,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1143,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1144,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1145,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1146,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1147,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1148,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1149,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1150,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1151,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1152,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1153,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1154,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1155,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1156,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1157,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1158,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1159,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1160,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1161,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1162,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1163,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1164,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1165,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1166,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1167,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1168,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1169,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1170,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1171,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1172,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1173,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1174,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1175,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1176,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1177,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1178,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1179,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
