LineId,Time,Component,Pid,Content,EventTemplate,EventId
1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29341927,402
1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,onExtend: <*> 0 0 0,487
1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29341927,137
1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29344951,232
1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,onExtend: <*> 0 0 5,442
1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29344951,93
1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29353602,221
1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>,372
1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,onExtend: <*> 0 0 5,442
1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>,372
1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,action:<*>,603
1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,65
1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29353602,291
1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29409806,408
1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1146,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,237
1147,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1148,20171223-22:52:45:588,Step_LSC,30002312,onExtend:1514040766000 0 0 5,onExtend: <*> 0 0 5,442
1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29409806,121
1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29410120,612
1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,onExtend: <*> 0 0 0,487
1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29410120,347
1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29410605,241
1157,20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1158,20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1159,20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1160,20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,onExtend: <*> 0 0 5,442
1161,20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29410605,459
1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29416607,600
1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>,372
1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,onExtend: <*> 0 0 5,442
1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,onExtend: <*> 0 0 0,487
1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>,372
1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,action:<*>,603
1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,65
1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29416607,94
1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29425533,447
1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,237
1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,onExtend: <*> 0 0 0,487
1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000","back,extendReportTimeStamp=<*>",67
1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29425533,131
1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29425847,213
1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,onExtend: <*> 0 0 5,442
1188,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29425847,444
1189,20171223-22:53:7:299,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29431618,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29431618,504
1190,20171223-22:53:7:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1191,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1192,20171223-22:53:11:351,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>,372
1193,20171223-22:53:12:698,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1194,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend: <*> 0 0 5,442
1195,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>,372
1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,action:<*>,603
1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,65
1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29431618,446
1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29437037,502
1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,237
1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend: <*> 0 0 5,442
1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,onExtend: <*> 0 0 0,487
1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29437037,657
1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29437358,154
1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,onExtend: <*> 0 0 5,442
1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29437358,633
1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29539649,233
1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>,372
1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend: <*> 0 0 5,442
1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: <*>,372
1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,action:<*>,603
1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,flush sensor data,65
1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29539649,100
1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29600053,122
1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1230,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1231,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,237
1232,20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1233,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend: <*> 0 0 5,442
1234,20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*> 3761,434
1235,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,onExtend: <*> 0 0 0,487
1236,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,getTodayTotalDetailSteps = <*>##7189##549659##8661##16256##29600053,193
1237,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,setTodayTotalDetailSteps=<*>##7189##549659##8661##16256##29600372,150
1238,20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,234
1239,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude=<*>,304
1240,20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1241,20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: <*>,372
1242,20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1243,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1244,20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1245,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1246,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
1247,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:<*>,551
