LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1219,03-17,16:15:30.903,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1220,03-17,16:15:30.903,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1221,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1222,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1223,03-17,16:15:31.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1224,03-17,16:15:32.289,1702,3693,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,146
1225,03-17,16:15:33.396,1702,2558,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,124
1226,03-17,16:15:33.396,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",205
1227,03-17,16:15:33.398,1702,3137,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119",cancelNotificationWithTag pid <*> uid = <*> tag = <*> pkg = <*> id = <*>,124
1228,03-17,16:15:33.398,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification,index:-1",205
1229,03-17,16:15:33.419,1702,8290,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),167
1230,03-17,16:15:33.424,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,enqueueNotificationInternal: <*> getKey = <*>,23
1231,03-17,16:15:33.426,28601,29239,V,AudioManager,getRingerMode...,getRingerMode...,46
1232,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false","updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",60
1233,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked,turn off notificationLight",213
1234,03-17,16:15:33.438,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mobileqq|121|null|10111,addNotification key=<*>|com.tencent.mobileqq|<*>|null|<*>,147
1235,03-17,16:15:33.524,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,mHeadsUpExistenceChangedRunnable,39
1236,03-17,16:15:33.527,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,56
1237,03-17,16:15:33.527,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,25
1238,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0","updateNotificationShade: total=<*>, active=<*>",98
1239,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,removeNotificationChildren,removeNotificationChildren,112
1240,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade: total=<*>, active=<*>",98
1241,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,removeNotificationChildren,removeNotificationChildren,112
1242,03-17,16:15:33.530,1702,2113,I,NotificationManager,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,Marking notification as seen <*> for block <*> terminating,63
1243,03-17,16:15:33.533,1702,17621,I,NotificationManager,onNotificationExpansionChanged called,onNotificationExpansionChanged called,58
1244,03-17,16:15:33.554,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0","updateClipping isOverlap:false, getTopPadding=<*>, Translation=-<*>",73
1245,03-17,16:15:33.554,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,99
1246,03-17,16:15:33.652,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0","updateClipping isOverlap:false, getTopPadding=<*>, Translation=-<*>",73
1247,03-17,16:15:33.652,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,99
1248,03-17,16:15:33.691,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1249,03-17,16:15:34.294,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0","updateClipping isOverlap:false, getTopPadding=<*>, Translation=-<*>",73
1250,03-17,16:15:34.294,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,99
1251,03-17,16:15:34.297,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,logNotificationVisibilityChanges runInThread start,210
1252,03-17,16:15:34.298,1702,14640,I,NotificationManager,onNotificationVisibilityChanged called,onNotificationVisibilityChanged called,69
1253,03-17,16:15:34.299,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,logNotificationVisibilityChanges runInThread over,51
1254,03-17,16:15:35.413,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1255,03-17,16:15:35.414,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1256,03-17,16:15:35.414,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1257,03-17,16:15:36.842,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261961476, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",50
1258,03-17,16:15:36.843,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1259,03-17,16:15:36.912,3714,3714,V,AudioManager,playSoundEffect   effectType: 0,playSoundEffect <*> effectType: <*>,16
1260,03-17,16:15:36.912,3714,3714,V,AudioManager,querySoundEffectsEnabled...,querySoundEffectsEnabled...,90
1261,03-17,16:15:36.921,1702,2113,I,ActivityManager,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[8,820][184,1011]} from uid 10057 on display 0",START <*> for block <*> terminating,175
1262,03-17,16:15:36.922,1702,2113,I,ActivityManager,"ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0",ActivityRecord info: ActivityInfo<*> euid: <*>,91
1263,03-17,16:15:36.937,1702,2113,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10020}, uid=1000, pid=1702",acquire lock=<*> for block <*> terminating,52
1264,03-17,16:15:36.937,1702,2113,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1265,03-17,16:15:36.938,1702,2113,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",119
1266,03-17,16:15:37.011,1702,8303,I,WindowManager,"rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED","rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED",106
1267,03-17,16:15:37.011,1702,8303,I,WindowManager,"Application requested orientation -1, got rotation 0 which has compatible metrics","Application requested orientation -1, got rotation 0 which has compatible metrics",176
1268,03-17,16:15:37.077,1702,14638,I,WindowManager,The change in focus caused us to need to do a layout begin,Layout begin,216
1269,03-17,16:15:37.077,1702,14638,I,WindowManager,The change in focus caused us to need to do a layout end,Layout end,105
1270,03-17,16:15:37.078,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",7
1271,03-17,16:15:37.079,2227,2227,I,PhoneStatusBar,cancelAutohide,cancelAutohide,155
1272,03-17,16:15:37.079,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x80000608, SystemUiVisibility=0x80000608","notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",136
1273,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1274,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=<*> (has extras) }",100
1275,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1276,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=<*> (has extras) }",14
1277,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> }",107
1278,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",187
1279,03-17,16:15:37.138,1702,10454,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",207
1280,03-17,16:15:37.139,1702,10454,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},getRecentTasks: topActivity=<*>,199
1281,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1282,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=<*> (has extras) }",100
1283,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1284,03-17,16:15:37.153,1702,2639,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",207
1285,03-17,16:15:37.153,1702,2639,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},getRecentTasks: topActivity=<*>,199
1286,03-17,16:15:37.178,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=80000608 newVal=40000600 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=80000608 newVal=40000600 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",118
1287,03-17,16:15:37.178,2227,2227,I,PhoneStatusBar,cancelAutohide,cancelAutohide,155
1288,03-17,16:15:37.178,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600","notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",114
1289,03-17,16:15:37.190,1702,8289,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10020}, uid=1000, pid=1702","release:lock=<*>, flg=0x0, tag=""*launch*"", name=<*>, ws=WorkSource{<*>}, uid=<*>, pid=<*>",184
1290,03-17,16:15:37.191,1702,8289,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1291,03-17,16:15:37.191,1702,8289,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",189
1292,03-17,16:15:39.215,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261963848, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",50
1293,03-17,16:15:39.216,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1294,03-17,16:15:39.228,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade: total=<*>, active=<*>",98
1295,03-17,16:15:39.228,2227,2227,I,PhoneStatusBar,removeNotificationChildren,removeNotificationChildren,112
1296,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,"overlapAmount:164.0, previousNotificationEnd:0.0, newYTranslation:-164.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-497","overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>",87
1297,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:148, i:0","state.clipTopAmount:<*>, i:<*>",190
1298,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-497.0","updateClipping isOverlap:true, getTopPadding=<*>, Translation=-<*>",28
1299,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,19
1300,03-17,16:15:39.444,1702,2618,D,WindowManager,"ACTIVITY check resid: com.example.android.notepad, size=0",ACTIVITY check resid: <*> size=0,3
1301,03-17,16:15:39.547,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,mHeadsUpExistenceChangedRunnable,39
1302,03-17,16:15:39.552,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade: total=<*>, active=<*>",98
1303,03-17,16:15:39.553,2227,2227,I,PhoneStatusBar,removeNotificationChildren,removeNotificationChildren,112
1304,03-17,16:15:39.587,2227,2227,I,StackScrollAlgorithm,"overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553","overlapAmount:<*>, previousNotificationEnd:<*>, newYTranslation:<*>, location:<*>, i:<*>, getTopPadding:<*>, getLocationOnScreen():<*>",87
1305,03-17,16:15:39.589,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:204, i:0","state.clipTopAmount:<*>, i:<*>",190
1306,03-17,16:15:39.589,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0","updateClipping isOverlap:true, getTopPadding=<*>, Translation=-<*>",28
1307,03-17,16:15:39.589,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,updateDimmedActivatedHideSensitive overlap:true,19
1308,03-17,16:15:39.597,2227,2227,D,PhoneStatusBar,makeExpandedInvisible: mExpandedVisible=true,makeExpandedInvisible: mExpandedVisible=true,171
1309,03-17,16:15:39.597,2227,2227,I,PanelView,closeQs,closeQs,83
1310,03-17,16:15:39.598,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: <*>,204
1311,03-17,16:15:39.598,2227,2227,I,PanelView,instantCollapse,instantCollapse,43
1312,03-17,16:15:39.598,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: <*>,204
1313,03-17,16:15:39.598,2227,2227,I,PanelView,closeQs,closeQs,83
1314,03-17,16:15:39.599,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,logNotificationVisibilityChanges runInThread start,210
1315,03-17,16:15:39.599,1702,2113,I,NotificationManager,onNotificationVisibilityChanged called,onNotificationVisibilityChanged called,69
1316,03-17,16:15:39.600,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,resumeSuspendedAutohide,6
1317,03-17,16:15:39.601,2227,2227,D,PhoneStatusBar,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,disable: < expand icons* alerts system_info* back home recent clock navigationbar search quick_settings >,185
